,StnPres,SeaPres,Temperaure,Td dew point,RH,WS,WD,WSGus,WDGus,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,power(KWH),solarirrandance,month,date,hour
2017/4/22 18:00,1009.4,1012.6,16.8,14,84,4.5,360,11.1,20,2.5,0.9,0,0,,,,,156.3488244,4,22,18
2017/4/23 06:00,1009.7,1012.9,17.3,11.7,70,3.7,10,8,40,0,0,0,0,,,,,138.9079871,4,23,6
2017/4/23 07:00,1010.6,1013.8,19,11.9,63,4.7,10,8.9,20,0,0,0.8,0.42,,,,78,137.454584,4,23,7
2017/4/23 08:00,1011.6,1014.8,20.1,12.6,62,4.3,360,9.9,30,0,0,0.9,1.21,12,,6,296,136.0011809,4,23,8
2017/4/23 09:00,1011.7,1014.8,20.6,13.6,64,4.2,20,9.4,350,0,0,0.3,1.4,15,,8,376,134.5477778,4,23,9
2017/4/23 10:00,1011.4,1014.5,22.2,15.2,65,2.5,20,7.3,20,0,0,0.2,1.82,,,,512,133.0943747,4,23,10
2017/4/23 11:00,1011.3,1014.4,23.9,16.3,62,4.1,340,7.2,350,0,0,0.9,3.22,12,,3,978,131.6409716,4,23,11
2017/4/23 12:00,1010.9,1014,24.8,16.7,61,4.4,340,7.2,350,0,0,0.8,3.32,,,,850,130.1875685,4,23,12
2017/4/23 13:00,1010.5,1013.6,24.5,15.9,59,6.1,340,9,350,0,0,0.6,3.2,,,,780,128.7341654,4,23,13
2017/4/23 14:00,1010.4,1013.5,23.8,14.5,56,5.7,350,11.9,350,0,0,0,1.6,15,,9,402,127.2807623,4,23,14
2017/4/23 15:00,1010.1,1013.2,23.2,14.4,58,6.3,360,10.5,20,0,0,0,0.83,,,,254,125.8273591,4,23,15
2017/4/23 16:00,1009.9,1013,23.3,14.7,58,4.1,360,9.4,360,0,0,0,0.77,,,,200,124.373956,4,23,16
2017/4/23 17:00,1010,1013.1,22.1,14,60,3.5,360,9.3,20,0,0,0,0.63,15,,9,178,122.9205529,4,23,17
2017/4/23 18:00,1010.7,1013.8,21.4,14,63,3.2,360,8,20,0,0,0,0.06,,,,24,121.4671498,4,23,18
2017/4/24 06:00,1011.6,1014.7,20.9,17.7,82,1.4,120,2.8,110,0,0,0,0,,,,,104.0263125,4,24,6
2017/4/24 07:00,1012.1,1015.2,21.4,17.8,80,0.7,100,2,80,0,0,0,0,,,,2,102.5729094,4,24,7
2017/4/24 08:00,1012.5,1015.6,21.8,17.9,79,0.6,120,2.5,140,0,0,0,0.08,6,,10,52,101.1195063,4,24,8
2017/4/24 09:00,1012.7,1015.8,22.4,17.7,75,0.1,0,1.4,320,0,0,0,0.52,8,,10,96,120.6996551,4,24,9
2017/4/24 10:00,1012.9,1016,23.1,18.1,73,0.8,290,2.3,280,0,0,0,0.62,,,,164,94.92269986,4,24,10
2017/4/24 11:00,1013.1,1016.2,22.7,17.9,74,1.6,330,3,310,0,0,0,0.5,6,,10,122,572.0077434,4,24,11
2017/4/24 12:00,1012.4,1015.5,25.4,19.7,71,1.8,330,2.9,320,0,0,0.4,2.44,,,,752,641.9044959,4,24,12
2017/4/24 13:00,1011.8,1014.9,25.1,18.5,67,3.3,310,4.7,320,0,0,0.3,2.69,,,,796,271.7540163,4,24,13
2017/4/24 14:00,1011.2,1014.3,24.7,18.1,67,2.8,310,4.8,300,0,0,0.1,1.76,10,,9,374,411.6908024,4,24,14
2017/4/24 15:00,1010.9,1014,25.8,18.8,65,3,320,5,320,0,0,0.6,2.38,,,,562,315.8256359,4,24,15
2017/4/24 16:00,1010.6,1013.7,25.6,19.2,68,4,330,6.2,310,0,0,0.6,1.74,,,,428,105.7573423,4,24,16
2017/4/24 17:00,1010.4,1013.5,24.4,19,72,4.5,350,6.5,360,0,0,0,0.63,10,,9,130,68.73539732,4,24,17
2017/4/24 18:00,1010.6,1013.7,23.8,19,75,4.2,350,6.7,350,0,0,0.1,0.32,,,,72,2.492527412,4,24,18
2017/4/25 06:00,1010.2,1013.3,22.8,19.5,82,0.8,70,2.1,60,0,0,0,0,,,,,44.22374014,4,25,6
2017/4/25 07:00,1010.9,1014,23.4,20,81,2,330,3.3,330,0,0,0,0.19,,,,40,54.96377742,4,25,7
2017/4/25 08:00,1011.3,1014.4,23.7,21,85,4,330,5.6,340,0,0,0,0.6,6,,9,56,75.35547607,4,25,8
2017/4/25 09:00,1011.9,1015,23.7,20.9,84,4.7,330,6.6,320,0,0,0,0.54,8,,10,80,92.78791533,4,25,9
2017/4/25 10:00,1012.1,1015.2,24.6,21.4,82,4,340,6.8,330,0,0,0,0.73,,,,102,201.1699465,4,25,10
2017/4/25 11:00,1012,1015.1,24.5,21.4,83,4.9,330,7.2,330,0,0,0,1.37,8,,9,250,185.5216303,4,25,11
2017/4/25 12:00,1011.4,1014.5,24.8,21.4,81,4.7,330,7.6,330,0,0,0,1.22,,,,232,325.8288046,4,25,12
2017/4/25 13:00,1010.6,1013.7,24.9,21.4,81,5.1,330,7.5,320,0,0,0,1.49,,,,424,218.6228119,4,25,13
2017/4/25 14:00,1010,1013.1,24.2,21,82,4.8,340,7.5,330,0,0,0,0.91,6,,9,290,121.955789,4,25,14
2017/4/25 15:00,1009.6,1012.7,23.7,20.9,84,4.8,350,7.1,350,0,0,0,0.69,,,,154,82.94769104,4,25,15
2017/4/25 16:00,1009.2,1012.3,23.1,21,88,3.9,360,7,350,0,0,0,0.41,,,,104,90.67901508,4,25,16
2017/4/25 17:00,1009,1012.1,23,20.6,86,3.2,360,6.9,350,0,0,0,0.36,6,,10,106,36.74016018,4,25,17
2017/4/25 18:00,1008.9,1012,23.1,20.7,86,2,20,6.2,20,0,0,0,0,,,,24,2.879809871,4,25,18
2017/4/26 06:00,1007.5,1010.6,23.8,21.1,85,1,160,2.7,130,0,0,0,0,,,,,39.03149147,4,26,6
2017/4/26 07:00,1008,1011.1,24.5,21.7,84,2.2,160,4.2,180,0,0,0,0,,,,26,121.351144,4,26,7
2017/4/26 08:00,1008.2,1011.3,25.5,22.3,83,1.6,140,3.8,160,0,0,0,0.52,10,,10,148,181.9904639,4,26,8
2017/4/26 09:00,1008.9,1012,26.4,22.4,79,1.5,240,3.1,250,0,0,0,0.75,8,,10,230,113.5302693,4,26,9
2017/4/26 10:00,1009.1,1012.2,25.5,22.3,83,2.5,240,3.8,230,0,0,0,0.82,,,,134,172.5825588,4,26,10
2017/4/26 11:00,1009.2,1012.3,26.7,22.4,77,2.4,250,3.5,260,0,0,0,0.76,8,,10,224,333.7319511,4,26,11
2017/4/26 12:00,1008.7,1011.8,27.9,22.8,74,2,270,3.8,260,0,0,0.1,1.48,,,,440,439.0422456,4,26,12
2017/4/26 13:00,1007.9,1010.9,28.9,22.7,69,3.2,250,5.6,250,0,0,0.1,2.2,,,,571,728.7537412,4,26,13
2017/4/26 14:00,1006.8,1009.8,28.9,22.4,68,3.7,250,6.1,270,0,0,0.9,2.95,10,,2,880,601.5627462,4,26,14
2017/4/26 15:00,1006.3,1009.3,28.3,22.4,70,3.5,260,7.7,280,0,0,1,2.64,,,,768,431.0961824,4,26,15
2017/4/26 16:00,1005.8,1008.9,27.7,22.7,74,4.3,250,6,270,0,0,1,2,,,,534,233.1582068,4,26,16
2017/4/26 17:00,1006.3,1009.4,27.1,22.9,78,3.9,280,6.3,260,0,0,1,1.08,10,,1,294,69.12559272,4,26,17
2017/4/26 18:00,1006.9,1010,26.3,22.9,82,3.7,310,5.6,320,0,0,0.6,0.33,,,,68,2.096970108,4,26,18
2017/4/27 06:00,1007.5,1010.6,19,16.8,87,4.5,10,10,20,0.5,1,0,0,,,,,18.5119285,4,27,6
2017/4/27 07:00,1008.3,1011.4,19.3,16.7,85,6.8,20,12.9,30,,1,0,0,,,,4,56.15841478,4,27,7
2017/4/27 08:00,1009.3,1012.5,19.2,16.9,87,6.2,360,13.2,360,0.5,0.8,0,0.07,15,,10,60,52.70349011,4,27,8
2017/4/27 09:00,1009.7,1012.9,19.3,16.4,83,6.3,360,16.2,20,,0.3,0,0.04,12,,10,58,69.80782026,4,27,9
2017/4/27 10:00,1009.7,1012.9,19.5,16.4,82,7.6,10,16.6,20,,0.2,0,0.51,,,,84,79.41608023,4,27,10
2017/4/27 11:00,1009.7,1012.9,19.4,16.6,84,7.4,360,16,20,,0.5,0,0.4,12,,10,100,143.2556171,4,27,11
2017/4/27 12:00,1009.3,1012.5,18.6,15.6,83,7.5,360,16.7,20,0.5,1,0,0.68,,,,208,174.5849644,4,27,12
2017/4/27 13:00,1009,1012.2,17.7,14.4,81,8.7,360,19.5,20,0.5,1,0,0.69,,,,254,134.0372371,4,27,13
2017/4/27 14:00,1008.7,1011.9,17.3,14.7,85,6.9,10,17.8,30,1,1,0,0.62,12,,10,190,122.7511255,4,27,14
2017/4/27 15:00,1008.6,1011.8,16.8,13.8,82,8,360,17.3,40,0.5,1,0,0.51,,,,172,58.73793741,4,27,15
2017/4/27 16:00,1008.7,1011.9,16.6,13.2,80,8.4,360,19.2,30,,0.2,0,0.16,,,,66,35.59795651,4,27,16
2017/4/27 17:00,1008.9,1012.1,16.3,13.6,84,8.7,360,17.4,20,1.5,0.8,0,0,18,,10,28,14.05556721,4,27,17
2017/4/27 18:00,1009.5,1012.7,16,13.2,83,7.2,360,17.2,30,,0.7,0,0,,,,,1.117763267,4,27,18
2017/4/28 06:00,1010.7,1013.9,17.1,9.4,60,6.3,360,14.1,360,0,0,0.1,0,,,,,92.98461283,4,28,6
2017/4/28 07:00,1011,1014.2,18.1,10.2,60,5.3,10,14.6,360,0,0,1,0.51,,,,104,228.9447131,4,28,7
2017/4/28 08:00,1011.5,1014.7,19.3,10.5,57,7.3,10,14.7,40,0,0,0.3,0.96,18,,5,308,457.5402645,4,28,8
2017/4/28 09:00,1011.7,1014.8,20.8,10.1,50,7.9,10,16.2,30,0,0,0.9,2.06,18,,4,632,631.0802235,4,28,9
2017/4/28 10:00,1011.5,1014.6,22.1,10.4,47,6.5,10,16,360,0,0,1,2.87,,,,868,784.6594334,4,28,10
2017/4/28 11:00,1011.3,1014.4,22.8,11.2,48,8.5,350,14.5,350,0,0,1,3.58,18,,1,1034,854.8689082,4,28,11
2017/4/28 12:00,1010.8,1013.9,23.2,11.7,48,8.4,350,15.8,10,0,0,1,3.6,,,,1098,843.1240795,4,28,12
2017/4/28 13:00,1010.4,1013.5,23.4,11.9,48,8.7,350,16.4,340,0,0,1,3.6,,,,1096,783.2442819,4,28,13
2017/4/28 14:00,1009.7,1012.8,23.1,11.6,48,10.1,350,18.3,360,0,0,1,3.53,18,,1,1022,630.9717713,4,28,14
2017/4/28 15:00,1009.3,1012.4,22.6,11.9,51,8.4,360,15.7,350,0,0,1,2.87,,,,860,444.5001395,4,28,15
2017/4/28 16:00,1008.9,1012,22.6,12.2,52,8,350,17.5,360,0,0,1,2.08,,,,610,224.6249634,4,28,16
2017/4/28 17:00,1009.3,1012.4,22.4,12.2,52,7.8,350,15.3,360,0,0,1,1.21,18,,3,314,76.28580518,4,28,17
2017/4/28 18:00,1009.7,1012.8,21.3,12,55,6.5,360,13.5,350,0,0,1,0.38,,,,76,5.075730641,4,28,18
2017/4/29 06:00,1010.9,1014.1,17.9,10.1,60,4.2,30,7.5,30,0,0,0,0,,,,,77.76246073,4,29,6
2017/4/29 07:00,1011.4,1014.6,19.4,10,54,4,10,7.3,20,0,0,0.8,0.4,,,,80,264.3519689,4,29,7
2017/4/29 08:00,1012,1015.1,21.1,9.9,49,4.7,360,9.6,40,0,0,1,1.37,20,,0,348,461.7691844,4,29,8
2017/4/29 09:00,1012.2,1015.3,22.6,8.6,41,5.2,360,9.1,10,0,0,1,2.19,20,,0,640,631.8702835,4,29,9
2017/4/29 10:00,1012.2,1015.3,23.9,10.1,42,5.1,350,10.7,360,0,0,1,2.95,,,,850,765.474931,4,29,10
2017/4/29 11:00,1011.8,1014.9,25.4,11.4,42,4.8,340,9.2,340,0,0,1,3.55,20,,0,992,835.2224877,4,29,11
2017/4/29 12:00,1011.4,1014.5,25.7,12.4,44,5.8,340,9.2,360,0,0,1,3.6,,,,1045,822.5796142,4,29,12
2017/4/29 13:00,1010.8,1013.9,25.7,12.7,44,6.2,350,11.6,350,0,0,1,3.6,,,,1044,756.59199,4,29,13
2017/4/29 14:00,1010.2,1013.3,25.7,12.8,45,5.7,350,11.4,360,0,0,1,3.5,20,,0,972,616.3836784,4,29,14
2017/4/29 15:00,1009.7,1012.8,25.4,14,49,6.1,350,11.3,350,0,0,1,2.85,,,,828,444.4775834,4,29,15
2017/4/29 16:00,1009.3,1012.4,25,13.6,49,6.3,350,10.8,350,0,0,1,2.1,,,,606,243.8232419,4,29,16
2017/4/29 17:00,1009.2,1012.3,24.2,13.4,51,5.9,350,10.8,340,0,0,1,1.21,20,,0,320,75.64912135,4,29,17
2017/4/29 18:00,1009.7,1012.8,23.1,13.3,54,5,350,10.8,30,0,0,0.7,0.35,,,,80,5.511311995,4,29,18
2017/4/30 06:00,1011.1,1014.3,19.8,14.5,71,1.1,90,1.7,90,0,0,0,0,,,,2,80.57508045,4,30,6
2017/4/30 07:00,1011.7,1014.8,21.3,15.6,70,0.7,130,2.3,120,0,0,1,0.45,,,,90,243.9498557,4,30,7
2017/4/30 08:00,1012,1015.1,23.7,16,62,1,340,2.2,360,0,0,1,1.27,12,,0,326,426.4895335,4,30,8
2017/4/30 09:00,1011.9,1015,24.8,16.4,60,2.9,330,4.6,330,0,0,1,2.05,18,,0,582,602.1235972,4,30,9
2017/4/30 10:00,1011.6,1014.7,25.1,16.7,60,3.5,320,5.7,320,0,0,1,2.85,,,,792,738.8676868,4,30,10
2017/4/30 11:00,1011.3,1014.4,26.3,17.1,57,3.7,320,6.3,330,0,0,1,3.39,18,,3,942,776.747979,4,30,11
2017/4/30 12:00,1011.1,1014.2,25.9,17.5,60,3.7,320,6.9,340,0,0,1,3.39,,,,969,775.5854305,4,30,12
2017/4/30 13:00,1010.7,1013.8,26.3,17.9,60,4.7,330,7.3,320,0,0,1,3.63,,,,982,644.4389603,4,30,13
2017/4/30 14:00,1010.2,1013.3,25.7,17.3,60,5,320,7,320,0,0,0.9,2.99,20,,6,834,581.5953273,4,30,14
2017/4/30 15:00,1009.7,1012.8,26,16,54,3.7,330,7.2,320,0,0,1,2.61,,,,788,409.5460138,4,30,15
2017/4/30 16:00,1009.6,1012.7,25.8,15.4,53,3.7,330,6.4,330,0,0,1,1.93,,,,552,213.3989698,4,30,16
2017/4/30 17:00,1009.4,1012.5,25.4,13.8,49,2.8,340,5.2,340,0,0,0.9,1,20,,5,282,71.54086065,4,30,17
2017/4/30 18:00,1009.6,1012.7,24.4,13.7,51,2.3,360,5.2,320,0,0,0.7,0.36,,,,81,3.90892979,4,30,18
2017/5/1 06:00,1011.5,1014.6,21.3,15.5,70,1.5,40,2.2,90,0,0,0,0,,,,,77.94008186,5,1,6
2017/5/1 07:00,1011.8,1014.9,23.2,17,68,0.3,60,1.9,50,0,0,0.8,0.43,,,,84,228.5459711,5,1,7
2017/5/1 08:00,1011.9,1015,25.3,17,60,0.8,330,2.4,330,0,0,1,1.16,10,,2,298,374.7217555,5,1,8
2017/5/1 09:00,1011.8,1014.9,26.5,16.1,53,1.9,320,2.9,320,0,0,1,2.01,12,,4,507,470.3948888,5,1,9
2017/5/1 10:00,1011.7,1014.8,27,16.3,52,3.5,320,5.2,330,0,0,0.8,2.46,,,,624,508.3869588,5,1,10
2017/5/1 11:00,1011.4,1014.5,27.6,17.2,53,4.2,320,6,320,0,0,0.6,2.38,12,,4,660,803.3295885,5,1,11
2017/5/1 12:00,1011.2,1014.3,28.3,16.5,49,4.4,330,5.9,320,0,0,1,3.51,,,,992,800.1507587,5,1,12
2017/5/1 13:00,1010.4,1013.5,28.8,16.3,47,4,320,6.2,330,0,0,1,3.54,,,,995,589.392039,5,1,13
2017/5/1 14:00,1009.8,1012.9,28.1,14.7,44,4.4,330,7.2,320,0,0,0.9,3.11,16,,8,746,455.7721941,5,1,14
2017/5/1 15:00,1009.7,1012.8,27.6,15.1,46,3.8,320,6.3,320,0,0,0.2,1.76,,,,612,247.8120207,5,1,15
2017/5/1 16:00,1009.5,1012.6,26.9,16,51,3.7,330,5.7,330,0,0,0.1,1.06,,,,330,205.2796935,5,1,16
2017/5/1 17:00,1009.5,1012.6,27.1,16.1,51,3,340,5.3,340,0,0,0.5,0.9,16,,7,268,58.72481209,5,1,17
2017/5/1 18:00,1009.6,1012.7,25.8,15.2,52,2.7,350,4.9,10,0,0,0.1,0.27,,,,64,2.901439303,5,1,18
2017/5/2 06:00,1009.7,1012.8,24,17.7,68,0.8,350,1.9,100,0,0,0,0,,,,,0,5,2,6
2017/5/2 07:00,1010.7,1013.8,24.7,18,66,0.3,50,2.3,320,0,0,0,0.2,,,,97,0,5,2,7
2017/5/2 08:00,1011.2,1014.3,25.8,18.7,65,0.7,100,2.1,60,0,0,0,0.28,18,,9,288,0,5,2,8
2017/5/2 09:00,1011.3,1014.4,27.7,19.2,60,0.3,40,2.7,50,0,0,0.3,1.32,18,,6,380,,5,2,9
2017/5/2 10:00,1011.1,1014.2,28.7,19,56,1.9,330,3.9,310,0,0,0.7,2.53,,,,420,398.4786905,5,2,10
2017/5/2 11:00,1011.1,1014.2,27.7,18.5,57,2.9,300,5,290,0,0,0,1.53,15,,9,450,354.6292031,5,2,11
2017/5/2 12:00,1010.6,1013.7,28.3,19.3,58,2.6,300,5.6,300,0,0,0,1.86,,,,472,304.3679054,5,2,12
2017/5/2 13:00,1010.1,1013.2,26.9,20.6,68,4.2,290,7.9,320,0,0,0,1.32,,,,410,241.7770438,5,2,13
2017/5/2 14:00,1009.7,1012.8,25.6,21.9,80,4.4,330,8,290,0,0,0,1.06,15,,10,331,196.4433408,5,2,14
2017/5/2 15:00,1009.4,1012.5,25.9,21.9,79,3.4,350,6.9,340,0,0,0,0.9,,,,260,95.42370911,5,2,15
2017/5/2 16:00,1009,1012.1,25.1,21.9,82,4.3,340,7.1,340,0,0,0,0.6,,,,110,50.08742804,5,2,16
2017/5/2 17:00,1009.1,1012.2,24.7,21.5,82,4,350,7,350,0,0,0,0.06,12,,10,50,17.62165581,5,2,17
2017/5/2 18:00,1009,1012.1,24.2,21.4,84,3.6,20,7.3,20,0,0,0,0,,,,4,3.105885539,5,2,18
2017/5/3 06:00,1010.7,1013.8,24.6,21.8,84,1.9,360,3,20,0,0,0,0,,,,,44.32345767,5,3,6
2017/5/3 07:00,1011,1014.1,24.8,21.7,83,2.4,360,4.6,60,0,0,0,0.09,,,,36,154.0440349,5,3,7
2017/5/3 08:00,1011.4,1014.5,26.2,22.4,80,1.7,30,4.9,30,0,0,0.1,0.85,8,,8,188,184.5808464,5,3,8
2017/5/3 09:00,1011.2,1014.3,26.4,21.8,76,2.3,360,6.2,10,0,0,0.1,1.1,8,,9,232,406.8805117,5,3,9
2017/5/3 10:00,1010.9,1014,27.7,23.3,77,3.5,350,6.6,340,0,0,0.3,1.71,,,,520,686.9621909,5,3,10
2017/5/3 11:00,1010.4,1013.5,28.8,24.1,76,5.4,330,7.6,340,0,0,1,3.18,12,,3,846,717.1918747,5,3,11
2017/5/3 12:00,1009.7,1012.8,28.4,23.4,74,5.8,330,8.6,340,0,0,1,3.57,,,,892,748.7314874,5,3,12
2017/5/3 13:00,1009.2,1012.2,29.3,23.1,69,5.8,340,8.4,350,0,0,1,3.6,,,,880,701.8054599,5,3,13
2017/5/3 14:00,1009,1012.1,28.6,23.5,74,6.3,340,9.8,340,0,0,1,3.16,15,,1,880,538.6192471,5,3,14
2017/5/3 15:00,1008.5,1011.6,27.4,23,77,7.4,340,10.3,350,0,0,0.9,2.55,,,,728,347.8768422,5,3,15
2017/5/3 16:00,1008.8,1011.9,26.4,22.7,80,6.6,350,10.5,350,0,0,0.5,1.51,,,,466,178.3213016,5,3,16
2017/5/3 17:00,1008.4,1011.5,26.5,22.3,78,6.2,350,10.6,20,0,0,0.7,0.95,15,,1,226,67.34778912,5,3,17
2017/5/3 18:00,1009.1,1012.2,25.7,21.6,78,6.1,350,11.1,360,0,0,0.6,0.35,,,,73,5.077958926,5,3,18
2017/5/4 06:00,1009.7,1012.8,24.4,21.8,85,1.4,150,2.7,190,0,0,0,0,,,,,77.90042409,5,4,6
2017/5/4 07:00,1010.2,1013.3,25.3,22.1,82,1.1,170,3.5,200,0,0,0,0.32,,,,80,199.9121383,5,4,7
2017/5/4 08:00,1010,1013.1,26.5,22.8,80,1.6,170,4.6,170,0,0,0.6,1.08,4,,6,250,372.5551461,5,4,8
2017/5/4 09:00,1010.2,1013.3,27.6,22.7,75,2,190,5.1,190,0,0,0.8,1.76,5,,7,494,552.8085315,5,4,9
2017/5/4 10:00,1009.9,1013,27.4,23.2,78,3.8,250,6.1,260,0,0,0.8,2.29,,,,713,691.9688065,5,4,10
2017/5/4 11:00,1009.6,1012.7,28.3,23.4,75,3.7,250,6.7,260,0,0,1,3.16,6,,3,868,766.7678413,5,4,11
2017/5/4 12:00,1008.9,1011.9,29,23.3,71,3.4,260,7.4,230,0,0,1,3.6,,,,930,770.3049458,5,4,12
2017/5/4 13:00,1008.5,1011.6,28.4,23,73,5.1,280,8.3,270,0,0,1,3.6,,,,938,707.5673945,5,4,13
2017/5/4 14:00,1008.5,1011.5,28.9,22.9,70,4.8,270,8.3,280,0,0,1,3.18,10,,3,878,568.8389315,5,4,14
2017/5/4 15:00,1008.6,1011.7,28.2,22.6,72,5.1,260,8.6,260,0,0,1,2.69,,,,740,322.3174717,5,4,15
2017/5/4 16:00,1008.8,1011.9,27.7,22.9,75,3,280,8,260,0,0,0.5,1.53,,,,416,191.3162544,5,4,16
2017/5/4 17:00,1008.9,1012,27.6,22.7,75,1.9,220,5.8,260,0,0,0.4,0.91,12,,7,244,32.04232653,5,4,17
2017/5/4 18:00,1009.1,1012.2,27.2,22.7,76,1.4,260,4.9,280,0,0,0,0.04,,,,16,2.53939854,5,4,18
2017/5/5 06:00,1010.6,1013.7,25.7,22.7,84,0,0,1.8,80,0,0,0,0,,,,,59.81069902,5,5,6
2017/5/5 07:00,1011,1014.1,26.2,22.3,79,1.2,120,2.5,130,0,0,0,0.22,,,,58,186.939907,5,5,7
2017/5/5 08:00,1011.7,1014.8,27,23.2,80,2.7,240,3.9,240,0,0,0.4,0.94,9,,6,238,388.1830333,5,5,8
2017/5/5 09:00,1012,1015.1,28.4,22.7,71,2.5,270,4.9,270,0,0,0.9,1.9,10,,6,514,473.1843751,5,5,9
2017/5/5 10:00,1011.9,1015,28.8,23.3,72,3,290,5.1,270,0,0,0.8,2.38,,,,608,691.1302397,5,5,10
2017/5/5 11:00,1011.7,1014.8,29.2,24,74,2.8,300,6.4,280,0,0,0.8,3.06,10,,6,860,752.3686113,5,5,11
2017/5/5 12:00,1011.4,1014.5,29.7,24.3,73,3.9,310,6.3,320,0,0,1,3.52,,,,914,746.3429297,5,5,12
2017/5/5 13:00,1010.8,1013.9,29.4,24,73,4.6,320,7.2,320,0,0,1,3.24,,,,914,651.1764196,5,5,13
2017/5/5 14:00,1010.6,1013.7,28.7,23.8,75,4.1,310,7.3,310,0,0,1,2.94,10,,4,816,521.2029316,5,5,14
2017/5/5 15:00,1010.1,1013.2,28.1,23.8,78,3.9,310,7.5,320,0,0,0.8,2.13,,,,684,387.2532948,5,5,15
2017/5/5 16:00,1009.8,1012.9,28.8,24.2,76,4.2,340,7.3,340,0,0,1,1.88,,,,510,227.1854109,5,5,16
2017/5/5 17:00,1010.3,1013.4,28.5,23.4,74,3.5,340,5.8,360,0,0,1,1.07,10,,6,290,55.12190783,5,5,17
2017/5/5 18:00,1011,1014.1,26.9,22.9,79,3.2,350,5.8,350,0,0,0,0.25,,,,54,1.706580535,5,5,18
2017/5/6 06:00,1012.9,1016,25.2,23.2,89,1.8,10,5.3,340,0,0,0,0,,,,,74.73767286,5,6,6
2017/5/6 07:00,1013.5,1016.6,25.9,23.6,87,1.1,350,3.3,360,0,0,0,0.07,,,,82,78.89486128,5,6,7
2017/5/6 08:00,1013.7,1016.8,26.5,24.1,87,3,320,5.3,330,0,0,0,0.6,4,,9,82,99.75786186,5,6,8
2017/5/6 09:00,1013.8,1016.9,26.9,24.4,86,3.5,310,5.2,330,0,0,0,0.82,4,,9,123,263.8636978,5,6,9
2017/5/6 10:00,1014.1,1017.2,28.3,24.5,80,4,320,6.2,320,0,0,0.5,1.97,,,,364,604.8993309,5,6,10
2017/5/6 11:00,1013.8,1016.9,29.4,24.5,75,4.7,320,7,320,0,0,1,3.17,6,,4,740,772.5353832,5,6,11
2017/5/6 12:00,1013.2,1016.3,29.7,24.1,72,5.3,330,8.2,320,0,0,1,3.6,,,,958,684.5151563,5,6,12
2017/5/6 13:00,1012.4,1015.5,28.4,23.5,75,7.1,340,10.4,330,0,0,0.9,3.35,,,,880,633.0572539,5,6,13
2017/5/6 14:00,1011.6,1014.7,28.2,23,73,7.3,350,11.9,10,0,0,0.9,3.07,10,,5,856,545.3205458,5,6,14
2017/5/6 15:00,1011,1014.1,27.5,22.6,75,8.5,340,14.3,350,0,0,1,2.6,,,,740,377.6851959,5,6,15
2017/5/6 16:00,1010.8,1013.9,27,22.1,75,8.1,340,14,350,0,0,1,1.97,,,,504,202.1410208,5,6,16
2017/5/6 17:00,1010.8,1013.9,26,21.3,75,10,340,16,360,0,0,1,1.05,10,,2,254,68.2062167,5,6,17
2017/5/6 18:00,1011.2,1014.3,25.2,21,78,6.9,360,13.7,350,0,0,0.5,0.36,,,,70,6.449648791,5,6,18
2017/5/7 06:00,1012.5,1015.6,22.6,19.2,81,3.8,10,9.2,40,0,0,0,0,,,,,88.21026373,5,7,6
2017/5/7 07:00,1012.6,1015.7,23.5,19.7,79,4.2,10,9.2,20,0,0,0.6,0.45,,,,88,236.8381878,5,7,7
2017/5/7 08:00,1012.9,1016,25.2,20.6,76,2.5,350,9,50,0,0,1,1.31,20,,0,300,405.0213008,5,7,8
2017/5/7 09:00,1012.9,1016,26.4,21.2,73,6.2,330,9.4,350,0,0,1,2.03,20,,0,542,567.243245,5,7,9
2017/5/7 10:00,1012.9,1016,26.3,21,73,7.8,350,12.8,360,0,0,1,2.72,,,,758,695.0149395,5,7,10
2017/5/7 11:00,1012.5,1015.6,27.1,21.2,70,5.8,350,12.6,340,0,0,1,3.3,18,,0,904,765.8576519,5,7,11
2017/5/7 12:00,1011.8,1014.9,27.6,21.5,69,6.8,340,12.6,350,0,0,1,3.6,,,,968,765.7299654,5,7,12
2017/5/7 13:00,1010.8,1013.9,27.8,21.9,70,7,350,14.7,350,0,0,1,3.6,,,,982,684.0455468,5,7,13
2017/5/7 14:00,1010.1,1013.2,27.3,21.7,72,8,350,14,340,0,0,1,3.2,18,,1,890,546.8092976,5,7,14
2017/5/7 15:00,1009.4,1012.5,27.6,22,72,8.7,350,14.1,360,0,0,1,2.63,,,,744,385.0668366,5,7,15
2017/5/7 16:00,1009.1,1012.2,26.8,21.7,74,9.2,340,14.1,340,0,0,1,1.94,,,,520,217.0731483,5,7,16
2017/5/7 17:00,1009.1,1012.2,26.2,21.4,75,7.2,350,12.8,350,0,0,1,1.04,15,,1,274,68.4049128,5,7,17
2017/5/7 18:00,1009.6,1012.7,25.4,21.2,78,7.6,350,13.8,360,0,0,0.5,0.37,,,,70,6.182703684,5,7,18
2017/5/8 06:00,1010.3,1013.4,24.3,21.7,85,1.9,150,5.5,190,0,0,0,0,,,,,86.57347491,5,8,6
2017/5/8 07:00,1010.5,1013.6,25.2,21.8,81,2,180,4.4,160,0,0,0,0.38,,,,98,194.8693397,5,8,7
2017/5/8 08:00,1010.5,1013.6,26.3,22.2,78,1.6,200,3.7,190,0,0,0.2,0.76,8,,2,252,384.0080222,5,8,8
